accommodation_id,Sector,Property Reg Number,Account Name,Rating,Address City/Town,Address County,Eircode/Postal code,Latitude,Longitude,Owner(s) as it appears on Register,Total Units
957,13,BBL10106,Doonagore Farmhouse,4.0,Doolin,4.0,V95 F688,52.99835,-9.38862,Mary Sweeney,4
958,13,BBL10002,Moloney House,4.0,Doolin,4.0,V95 C2F7,53.01374,-9.38288,Frank Moloney,6
959,10,SCL15954,Dromatouk Cottage,4.0,Kenmare,4.0,V93 AH96,51.8865,-9.54295,Geraldine Lehane,1
960,13,BBL10210,Dromcloc House,4.0,Bantry,4.0,P75 YV66,51.66839,-9.49946,Dympna Crowley,6
961,13,BBL11056,Dromhall Heights,4.0,Killarney,4.0,V93 RX51,52.05354,-9.50182,Peggy McCarthy,3
962,10,SCL15563,Droumkeal Cottage,4.0,Bantry,4.0,P75 RK50,51.73713,-9.43799,Mary Keohane,1
963,13,BBL11001,Druid Cottage,4.0,Kenmare,4.0,V93 VY32,51.88281,-9.59804,Bernadette Goldrick,3
964,10,SCL15484,Drumkeeran Holiday Homes,4.0,Drumkeeran,4.0,N41 K206,54.17349,-8.14934,Mary McCormick,4
965,13,BBL11563,Dun Cromain Bed and Breakfast,4.0,Banagher,4.0,R42 X576,53.18993,-7.99733,Maura Flannery,3
966,7,WSL35900,Duncannon Beach Holiday Park,3.0,Duncannon,3.0,Y34 CF95,52.2184,-6.91982,Philip Wallace,19
967,10,SCL40340,Dunowen House,4.0,Clonakilty,4.0,P85 DX25,51.55589,-8.90532,Kela Hodgins,2
968,7,WSL34791,Dzogchen Beara Retreat Centre,3.0,Beara,3.0,P75 V058,51.61625,-9.97866,Malcolm MacClancy,5
969,10,SCL15959,Eagle View,4.0,Moone,4.0,R14 N294,52.96754,-6.83852,Peter Clynch,1
970,13,BBL11202,Eaglehill B&B,4.0,Curragh,4.0,R56 YH50,53.09,-6.8757,Julie Keane,4
971,13,BBL11482,Elderberry,4.0,Westport,4.0,F28 H316,53.80491,-9.52123,Myra Berry,3
972,13,BBL10430,Elm Brook,4.0,Ballyshannon,4.0,F94 DK03,54.49902,-8.18591,Karen McGee,4
973,13,BBL10120,Elmdale,4.0,Ennis,4.0,V95 Y9DH,52.91222,-8.91954,Anne O'Halloran,3
974,10,SCL16145,Elthorne House,4.0,Ardara,4.0,F94 XW59,54.78518,-8.44171,Sarah Gildea,1
975,13,BBL11069,Emerville House,4.0,Killarney,4.0,V93 PE00,52.05549,-9.50488,Christine McSweeney,4
976,10,SCL28143,Emy Lakehouse,4.0,Emyvale,4.0,H18 C891,54.34054,-6.96759,Geraldine Watterson,1
977,13,BBL10872,Errisbeg Lodge,4.0,Roundstone,4.0,H91 FDW2,53.38458,-9.95229,Shirley King,4
978,13,BBL13157,Ethan House B&B,4.0,Rosscarbery,4.0,P85 T620,51.57606,-9.03459,Roy Buckingham,3
979,13,BBL10550,Evergreen,4.0,Swords,4.0,K67 D2V3,53.48457,-6.24578,Jimmy & Mary Canavan,4
980,13,BBL24289,Fáilte B&B,4.0,Westport,4.0,F28 FW67,53.80256,-9.51657,Delia Breheny,3
981,7,WSL41140,Fallon's B&B,3.0,Kinvara,3.0,H91 CD6C,53.1391,-8.93993,Niall Fallon,8
982,10,SCL15450,Fanningstown Castle,4.0,Patrickswell,4.0,V94 H392,52.54764,-8.73973,Mary Normoyle,1
983,13,BBL11045,Farmstead Lodge,4.0,Beaufort,4.0,V93 KC89,52.0661,-9.75344,Eileen O'Shea,4
984,10,SCL14995,Fern Cottage,4.0,Letterkenny,4.0,F92 KR88,54.97283,-7.87988,Margaret Gibbons,1
985,13,BBL24162,Ferndale,4.0,Achill Island,4.0,F28 X018,53.98179,-10.08967,Jon Fratschoel,5
986,13,BBL10942,Ferriter's Cove,4.0,Ballyferriter,4.0,V92 YT18,52.17794,-10.44444,Padraig Ferriter,4
987,13,BBL10364,Findus House,4.0,Macroom,4.0,P12 XA47,51.8902,-9.07429,Mary O'Sullivan,6
988,13,BBL10854,Forest Hill,4.0,Oughterard,4.0,H91 AC93,53.45508,-9.33455,Dolores Leonard,4
989,13,BBL13231,Forest Park House,4.0,Boyle,4.0,F52 VE84,53.96994,-8.24497,Helen Lavin,6
990,13,BBL11991,Fortfield Farm,4.0,Kilrush,4.0,V15 RR23,52.63522,-9.3915,Sean Cunningham,5
991,13,BBL10033,Fortview House,4.0,Cloverhill,4.0,H14 X680,54.07413,-7.34048,Sean Smith,3
992,13,BBL10363,Fountain House,4.0,Macroom,4.0,P12 YP20,51.87483,-8.92743,Breda Condon,6
993,13,BBL11653,Foxford Farm House,4.0,Bansha,4.0,E34 R598,52.43808,-8.09388,Honora Russell,3
994,10,SCL15658,Fuchsia Lane Farm,4.0,Terryglass,4.0,E45 KD83,53.03984,-8.17575,Niall Heenan,4
995,7,WSL34782,Gartan Outdoor Education and Training Centre,3.0,Letterkenny,3.0,F92 T853,54.99416,-7.90792,Marty McCann,1
996,10,SCL15604,Garveys Cottage,4.0,Ventry,4.0,V92 N5W6,52.11206,-10.39576,Joan Garvey,1
997,7,WSL36191,Ghan House,3.0,Carlingford,3.0,A91 DXY5,54.03949,-6.1841,Paul Carroll,11
998,13,BBL10100,Glasha Meadows,4.0,Doolin,4.0,V95 A9KW,53.03379,-9.36182,Marian McDonagh,6
999,13,BBL11808,Glasson Stone Lodge,4.0,Glasson,4.0,N37 YR20,53.47275,-7.8643,Oliver O'Neill,5
1000,13,BBL10865,Gleann Treasna,4.0,Ballynahown,4.0,H91 XE86,53.26024,-9.54573,Brid Finnerty,3
1001,13,BBL10117,Glen Cove,4.0,Ennis,4.0,V95 PX43,52.82002,-8.94591,Pauline Mulhern,3
1002,13,BBL24989,Glen Gat House,4.0,Dundalk,4.0,A91 WT78,53.99872,-6.40812,Helena Mullins,5
1003,13,BBL11894,Glen Hill,4.0,Barntown,4.0,Y35 R260,52.33987,-6.53097,Kathleen and Nicholas Murphy,5
1004,13,BBL11966,Glen Na Smole,4.0,Wicklow,4.0,A67 AP64,52.9708,-6.06302,Fiona Byrne,4
1005,13,BBL10921,Glenbrook House,4.0,Currow,4.0,V93 TX89,52.18856,-9.49462,Eileen O'Connor,3
1006,13,BBL10079,Glencarrig,4.0,Carrigaholt,4.0,V15 E821,52.592,-9.72132,MARY Aston,4
1007,13,BBL11508,Glenderan,4.0,Westport,4.0,F28 D236,53.79342,-9.55167,Ann O'Flaherty,4
1008,13,BBL11833,Glendine Country House,4.0,New Ross,4.0,Y34 Y920,52.24261,-6.94904,Ann Crosbie,5
1009,13,BBL11557,Gleneven House,4.0,Inniskeen,4.0,A91 A065,54.00194,-6.57257,Heinz Lorenz,3
1010,13,BBL11972,Glengorse,4.0,Wicklow,4.0,A67 YH33,52.97824,-6.05014,Anne O'Connor,2
1011,7,WSL35127,Glenmalure,3.0,Glenmalure,3.0,A67 A265,52.99161,-6.42193,Darragh Miller,1
1012,13,BBL11981,Glenraha Farmhouse,4.0,Mullinavat,4.0,X91 D85H,52.37974,-7.19718,Brid Fitzpatrick,3
1013,10,SCL15249,Glenview Cottage,4.0,Killarney,4.0,V93 X5Y9,52.12707,-9.54138,John & Eileen  O Mahony,1
1014,10,SCL15009,Glenview Lodge,4.0,Broadford,4.0,P56 CF83,52.32883,-8.96965,Monica Neenan,1
1015,13,BBL11179,Golf Links View,4.0,Waterville,4.0,V23 P766,51.84234,-10.17929,Breda Barry,5
1016,13,BBL11580,Gormagh,4.0,Durrow,4.0,R35 KT51,53.30752,-7.49042,Anne O'Brien,4
1017,13,BBL11087,Gormans,4.0,Killarney,4.0,V93 4D66,52.10919,-9.51556,Moira Gorman,3
1018,10,SCL34552,Gort na gCapall Cottage,4.0,Dromineer,4.0,E45 RW02,52.93122,-8.23951,Jeanette Seymour,1
1019,7,WSL36349,Grange Manor Kilkenny,3.0,Ballyragget,3.0,R95 D5N2,52.76635,-7.35544,Mary Mulcahy,4
1020,13,BBL11556,Grangeview House,4.0,Emyvale,4.0,H18 PN29,54.39024,-6.97386,Maureen Treanor,3
1021,13,BBL11440,Granuaile House,4.0,Clare Island,4.0,F28 TV24,53.79989,-9.95231,Rory McCabe,4
1022,11,SCL15137,Grattan House,4.0,Galway city,4.0,H91 E76Y,53.26334,-9.07114,Sean Treacy,7
1023,10,SCL15307,Green Acres,4.0,Claremorris,4.0,F12 XF82,53.79092,-9.0653,Martina McGing,1
1024,13,BBL10568,Greenacres,4.0,Rathcoole,4.0,D24 TD68,53.2571,-6.49932,Mary Spillane,3
1025,13,BBL11783,Greenfield House,4.0,Mallow,4.0,P51 YV63,52.13593,-8.66156,Patrick Walsh,6
1026,13,BBL12860,Greenfields Farmhouse,4.0,Asdee,4.0,V31 FV18,52.55645,-9.54057,Mary O'Donoghue,3
1027,10,SCL15339,Rockview House,4.0,Charlestown,4.0,F45 PN50,53.94885,-8.70385,Nuala Quinn,1
1028,13,BBL12998,Greese View House,4.0,Moone,4.0,R14 X564,52.96447,-6.84431,Evelyn Kavanagh,4
1029,13,BBL11240,Grove Farmhouse,4.0,Inistioge,4.0,R95 RX2A,52.47151,-7.09525,Nellie Cassin,3
1030,13,BBL11386,Grove House,4.0,Carlingford,4.0,A91 AP6D,54.03335,-6.18123,Wendy Hanratty,6
1031,7,WSL41102,Grovemount House,3.0,Ennistymon,3.0,V95 CY51,52.9397,-9.30359,Gerard & Sheila Linnane,6
1032,13,BBL11149,Gurrane,4.0,Tralee,4.0,V92 K235,52.28173,-9.68407,Gertie Deady,3
1033,10,SCL15468,Harap Farm,4.0,Swords,4.0,K67 D9N1,53.49114,-6.22653,Sylvia Jones,4
1034,7,WSL36016,Harbour House B&B,3.0,Courtown,3.0,Y25 NW65,52.64458,-6.22928,Volodymyr Kovalchuk,12
1035,13,BBL40243,Harwood Heights,4.0,Carlingford,4.0,A91 EW88,54.03369,-6.1869,Nuala Harold,4
1036,13,BBL11084,Haven's Rest,4.0,Killarney,4.0,V93 TF21,52.09406,-9.51571,Kay Davies,3
1037,13,BBL10032,Hawthorn Lodge,4.0,Milltown,4.0,H14 DX00,54.06259,-7.46815,Pauline Rodgers,4
1038,10,SCL40710,Hazel Cottage,4.0,Ballyhahill,4.0,V94 VK6R,52.56009,-9.19276,Maria O'Brien,1
1039,13,BBL11456,Hazel Grove,4.0,Cong,4.0,F31 W354,53.55676,-9.29241,Ann Coakley,2
1040,13,BBL10693,Hazelbrook,4.0,Cleggan,4.0,H71 AE10,53.55539,-10.11602,Josephine Decoucey,4
1041,7,WSL35525,Hazelwood Lodge,3.0,Ballyvaughan,3.0,H91 WK18,53.10593,-9.15582,Victor McSweeney,8
1042,7,WSL41109,Hideaway at Foxhollow,3.0,Fordstown,3.0,C15 X3E3,53.67265,-6.89359,June Staunton,1
1043,13,BBL11421,Hillcrest House,4.0,Ballina,4.0,F26 E8P3,54.14461,-9.74096,Evelyn Cosgrove,4
1044,7,WSL35070,Hilltop B&B,3.0,Kilkee,3.0,V15 XP73,52.63257,-9.75529,Teresa O'Gorman,3
1045,13,BBL23042,Hillview,4.0,Bray,4.0,A98 W291,53.17667,-6.09436,Anthony Griffin,4
1046,10,SCL15467,Horse House One,4.0,Ballina,4.0,F26 EA34,54.07748,-9.31268,Susan DJ Kellett,1
1047,13,BBL11812,Hounslow House,4.0,Castlepollard,4.0,N91 D8CN,53.69157,-7.22923,Gráinne Healy,6
1048,13,BBL13089,Imeall na Mara (Seashore House),4.0,Ballydavid,4.0,V92 Y8CF,52.1905,-10.37324,Philomena Brosnan,6
1049,7,WSL40158,Inch Beach House,3.0,Annascaul,3.0,V92 YD27,52.14337,-9.98333,Zarah Hussain,15
1050,13,BBL10083,Inchiquin View,4.0,Corofin,4.0,V95 XE3T,52.97232,-9.09143,Betty Kelleher,4
1051,13,BBL34749,Inisean B&B,4.0,Dungloe,4.0,F94 P9D6,54.95341,-8.36929,Marie Quinn,3
1052,10,SCL15507,Inishmulclohy Lodge,4.0,Rosses Point,4.0,F91 CPK4,54.30117,-8.58096,Eileen Ferguson,1
1053,13,BBL11801,Inny Bay B&B,4.0,The Pigeons,4.0,N37 DK58,53.54399,-7.83832,Paul Foxe,2
1054,13,BBL10324,Island View House,4.0,Glengarriff,4.0,P75 RW10,51.75176,-9.54296,Imelda Lyne,6
1055,13,BBL11977,Island View House,4.0,Clonbur,4.0,F12 K651,53.529,-9.35687,Mary  Morrin,3
1056,10,SCL15043,Island Winds,4.0,Killala,4.0,F26 HF57,54.2065,-9.20502,Gabrielle McHale,1
1057,13,BBL10909,Iveragh Heights,4.0,Caherciveen,4.0,V23 WN47,51.9506,-10.21354,Christina O'Neill,5
1058,13,BBL11290,Ivyleigh House,4.0,Portlaoise,4.0,R32 TD36,53.03576,-7.3,Dinah Campion,4
1059,1,HHS40517,Jacob's Well Hotel,4.0,Rathdrum,4.0,A67 YP86,52.93259,-6.23079,Helen Jacob,12
1060,10,SCL15888,Kelly Cottages,4.0,Westport,4.0,F28 K239,53.90532,-9.67834,PJ Kelly,3
1061,13,BBL10990,Kenmare House B&B,4.0,Kenmare,4.0,V93 HO22,51.88281,-9.59624,Danny & Fionnuala  O'Sullivan,6
1062,13,BBL11844,Kilbora B&B,4.0,Camolin,4.0,Y21 HP44,52.60146,-6.47058,Anne Marie Hobbs,4
1063,13,BBL40336,Kilbree House,4.0,Galway city,4.0,H91 FT53,53.28916,-9.08271,Mike O'Grady,6
1064,13,BBL13689,Kilcatten Lodge,4.0,Timoleague,4.0,P72 AC64,51.66212,-8.75006,Noreen Sweetnam,4
1065,10,SCL15770,Killaghy Castle,4.0,Mullinahone,4.0,E41 Y5H2,52.51723,-7.51442,Eileen Morris,1
1066,11,SCL15128,Killarney Haven Suites,4.0,Killarney,4.0,V93 W57T,52.06082,-9.51062,Micheal O'Brien,7
1067,13,BBL10237,Killarney House,4.0,Blarney,4.0,T23 HX47,51.94245,-8.55969,Caroline Morgan,4
1068,13,BBL13906,Killarney House,4.0,Tralee,4.0,V92 NN2K,52.28304,-9.73767,The Morgan Family,3
1069,13,BBL11892,Killiane Castle Country House & Farm,4.0,Drinagh,4.0,Y35 E1NC,52.29138,-6.4485,Paul Mernagh,8
1070,11,SCL15098,Killiane Castle Courtyard Apartments,4.0,Drinagh,4.0,Y35 E1NC,52.29068,-6.45171,Paul Mernagh,3
1071,13,BBL22706,Killinagh House,4.0,Blacklion,4.0,F91 XR80,54.28855,-7.92397,Eileen Treacy,3
1072,13,BBL11890,Killurin Lodge,4.0,Killurin,4.0,Y21 YC64,52.5022,-6.56613,Clare Walker,4
1073,10,SCL14997,Kilmore Cottage,4.0,Kilmore,4.0,Y35 XR83,52.20454,-6.54645,Helen Cousins,2
1074,10,SCL15182,Kiltale House,4.0,Kiltale,4.0,C15 HN32,53.53043,-6.68843,Mary Lydon,6
1075,7,WSL35895,Kingfisher Lodge,3.0,Killarney,3.0,V93 X759,52.06367,-9.50605,Ann Carroll,11
1076,13,BBL11184,Klondyke House,4.0,Waterville,4.0,V23 PE86,51.83408,-10.17607,Cirean Morris,6
1077,10,SCL15626,Seabreeze & Kinnegar Cottages,4.0,Rathmullan,4.0,F92 XT80,55.09151,-7.55549,Bert Anderson,2
1078,13,BBL10385,Knockdrish,4.0,Millstreet Town,4.0,P51 YE20,52.06945,-9.04735,Noreen Dennehy,3
1079,13,BBL10284,Knockeven House,4.0,Cobh,4.0,P24 E392,51.84901,-8.31832,Pamela Mulhaire,4
1080,13,BBL11399,Krakow,4.0,Dundalk,4.0,A91 AR28,54.00476,-6.41938,Marian Witherow,5
1081,13,BBL11960,Kyle Farmhouse,4.0,Ballinglen,4.0,Y14 K593,52.85212,-6.47301,Margaret Coogan,3
1082,13,BBL10219,La Mirage,4.0,Bantry,4.0,P75 TD90,51.71509,-9.42973,Siobhain Lynch,3
1083,13,BBL34206,Lacken Lodge,4.0,Birdhill,4.0,V94 EY91,52.74814,-8.4367,Marie Ryan,3
1084,10,SCL15729,Laffertys Holiday Homes,4.0,Portnablagh,4.0,F92 Y0F6,55.17178,-7.91713,Mary Theresa Lafferty,6
1085,13,BBL10026,Lake Avenue House,4.0,Bawnboy,4.0,H14 YP73,54.09916,-7.66879,Catherine O'Reilly,3
1086,13,BBL10080,Lakefield Lodge,4.0,Corofin,4.0,V95 FW92,52.93972,-9.06198,Mary Cleary,3
1087,7,WSL41310,Lakeland House,3.0,Ballina,3.0,V94 D2R4,52.80724,-8.43216,Trudy Ryan,8
1088,13,BBL12851,Lakeshore House,4.0,Clonbur,4.0,F12 DP73,53.52017,-9.3935,Bernadette Feerick,5
1089,10,SCL15546,Lakeside Cottage,4.0,Killeshandra,4.0,H12 AY01,54.01739,-7.53153,Marie Tiernan,2
1090,13,BBL12882,Leim Siar,4.0,Ballina,4.0,F26 V2V5,54.09887,-10.07009,Hannah Quigley,4
1091,10,SCL15360,Lighthouse Lodge,4.0,Headford,4.0,H91 FKT1,53.49126,-9.21208,Margaret McHugh,1
1092,13,BBL10405,Lis-Ardagh Lodge,4.0,Union Hall,4.0,P81 DK54,51.56235,-9.15022,Carol Kearney,3
1093,7,WSL40596,Lisheen Castle,3.0,Moyne,3.0,E41 DX47,52.75494,-7.74775,Zane Everard,1
1094,13,BBL10591,Lissyclearig Thatched Cottage,4.0,Kenmare,4.0,V93 CC92,51.90047,-9.5955,Carmel Breen,4
1095,13,BBL11581,Littlewood,4.0,Tullamore,4.0,R35 V064,53.31285,-7.51207,Lucy Bradley,3
1096,10,SCL16038,Longbowe,4.0,Kilkenny,4.0,R95 E8P6,52.64254,-7.22844,Kevin Mahon,1
1097,7,WSL35304,Silken Thomas Accommodation,3.0,Kildare,3.0,R51 HK54,53.15674,-6.9097,Brian Flanagan,41
1098,13,BBL24053,Lough Bawn House,4.0,Collinstown,4.0,N91 EYX4,53.68343,-7.16894,Verity Butterfield,4
1099,7,WSL35932,Lough Ree (East) Caravan & Camping,3.0,Athlone,3.0,N37 TX45,53.44833,-7.88917,John Kelly,40
1100,7,WSL36109,Loughcrew Megalithic Centre,3.0,Oldcastle,3.0,A82 A6N7,53.7452,-7.12136,Niall Shortt,56
1101,13,BBL11518,Lurgan House,4.0,Westport,4.0,F28 X971,53.79263,-9.53492,Christina scahill,4
1102,13,BBL11396,Lynolan House,4.0,Dundalk,4.0,A91 N529,53.9712,-6.4113,Evelyn Carolan,5
1103,13,BBL11915,Macreddin Rock B&B,4.0,Aughrim,4.0,Y14 AX05,52.88402,-6.33116,Michael & Margaret Stapleton,6
1104,13,BBL24747,Magouhy House,4.0,Carran,4.0,V95 WP20,53.027,-9.0855,Julianne O'Loughlin,3
1105,13,BBL33988,Maple Lodge,4.0,Castlebridge,4.0,Y35 PH48,52.37827,-6.45008,Danny Hughes,6
1106,13,BBL10397,Marguerites,4.0,Skibbereen,4.0,P81 XE22,51.54126,-9.27801,Marguerite McCarthy,3
1107,13,BBL11825,Marlinstown Court,4.0,Mullingar,4.0,N91 AX76,53.52253,-7.30481,Barbara Ginnell,5
1108,13,BBL11834,Marsh Mere Lodge,4.0,Arthurstown,4.0,Y34 RT93,52.24312,-6.95603,Claire & Vincent McNamara,4
1109,11,SCL15494,Marygrove Court,4.0,Galway city,4.0,H91 DF89,53.26161,-9.07404,Jim Biesty,1
1110,13,BBL11699,Maryville,4.0,Nenagh,4.0,E45 HR50,52.89002,-8.24625,William Hayes,4
1111,7,WSL34811,McMunn's Of Ballybunion,3.0,Ballybunion,3.0,V31 E191,52.51103,-9.67564,Greg Ryan,8
1112,13,BBL11381,Melview Lodge,4.0,Longford,4.0,N39 YD25,53.75663,-7.79123,Kevin Lyons,5
1113,13,BBL11265,Mena House,4.0,Kilkenny,4.0,R95 DD35,52.66542,-7.25224,Katherine Molloy,4
1114,13,BBL10442,Mevagh House,4.0,Carrigart,4.0,F92 YN59,55.17632,-7.78554,Donald Cullen,4
1115,13,BBL23006,Michaeleen's Manor B&B,4.0,Cong,4.0,F31 X278,53.53892,-9.27026,Lisa Collins,6
1116,10,SCL15189,Mill Farm Cottages (Fern Cottage & Rose Cottage),4.0,Foulksmills,4.0,Y35 AY71,52.31468,-6.75395,Catherine Redmond,2
1117,10,SCL15257,Millstone Cottages,4.0,Milford,4.0,F92 A072,55.10768,-7.66726,Dolores McGee,3
1118,13,BBL11191,Moate Lodge,4.0,Athy,4.0,R14 KD66,53.02324,-6.92645,Mary Pelin,4
1119,13,BBL11511,Moher House,4.0,Westport,4.0,F28 FX39,53.73615,-9.55066,Marian O'Malley,3
1120,10,SCL15017,Mount Brandon Cottage,4.0,Graiguenamanagh,4.0,R95 P046,52.53724,-6.94717,Andrea Wenner,2
1121,13,BBL10929,Mount Brandon Lodge,4.0,Dingle,4.0,V92 YC93,52.2363,-10.18146,Garrett Fitzgerald,2
1122,10,SCL15153,Mount Cashel Lodge,4.0,Sixmilebridge,4.0,V95 W528,52.76583,-8.76802,Pat Shanahan,3
1123,13,BBL10441,Mount Royd Country Home,4.0,Carrigans,4.0,F93 YX24,54.9509,-7.42504,J Martin,3
1124,13,BBL11910,Mount Usher View,4.0,Ashford,4.0,A67 T289,53.00933,-6.10755,Jean O'Shea-Conlon,4
1125,13,BBL10282,Mountview House,4.0,Cobh,4.0,P24 Y096,51.85328,-8.2919,Noreen Hickey,3
1126,13,BBL11385,Mourneview,4.0,Carlingford,4.0,A91 E7WK,54.02001,-6.17037,Lyn Grills,6
1127,10,SCL23026,Muckno Lodge,4.0,Castleblayney,4.0,A75 TK80,54.0927,-6.68466,Fiona McGuinness,1
1128,10,SCL15258,Lough Mask Holidays - Mullach Cottage,4.0,Toormakeady,4.0,F12 DX96,53.63881,-9.38532,John and Judy Burke,3
1129,13,BBL11106,Mystical Rose,4.0,Killarney,4.0,V93 E043,52.05119,-9.49724,Roisin O'Mahoney,6
1130,7,WSL34919,Nevins Newfield Inn,3.0,Westport,3.0,F28 A6K1,53.90625,-9.75622,John Nevin,13
1131,13,BBL23034,Newtown Farm Country House,4.0,Ardmore,4.0,P36 AW95,51.9967,-7.72501,Teresa O'Connor,6
1132,10,SCL15575,No 5 Greenfield Park,4.0,Lahinch,4.0,V95 YF98,52.93475,-9.33346,Angela Cahill,1
1133,13,BBL34510,North County House,4.0,Listowel,4.0,V31 VK75,52.44698,-9.48338,Monica Quille,6
1134,10,SCL15796,Number 2 Glenvale Cottage,4.0,Achill Island,4.0,F28 X735,54.00548,-9.97727,Daniel Moran,1
1135,10,SCL15542,Achill Stone Cottage,4.0,Achill Island,4.0,F28 XD65,54.00068,-10.03623,Charlie Daly,1
1136,10,SCL16005,Number 4 Castle End,4.0,Baltimore,4.0,P81 FF90,51.48397,-9.37314,Mary Minihane,1
1137,13,BBL11449,Nymphsfield House,4.0,Cong,4.0,F31 VK58,53.54462,-9.27258,Mary Hynes,4
1138,13,BBL10305,Oaklands B&B,4.0,Cork,4.0,T23 TD00,51.90229,-8.4566,Ellen Murray,5
1139,7,WSL35988,O'Briens' Cashel Lodge,3.0,Cashel,3.0,E25 PY79,52.52024,-7.89651,Tom O Brien,5
1140,7,WSL36409,Ocean Heights,4.0,Ballinfull,4.0,F91 H9T2,54.36798,-8.63676,Karen Mannion,5
1141,13,BBL40734,O'Flaherty's B&B,4.0,Dingle,4.0,V92 Y392,52.14508,-10.25432,Angela O'Flaherty,3
1142,10,SCL15093,Old Boley Country House,4.0,Barntown,4.0,Y35 X662,52.34598,-6.61965,Val Stafford,1
1143,13,BBL11281,Oldtown Farmhouse,4.0,Thomastown,4.0,R95 K535,52.52135,-7.21014,Mary Fitzgerald,4
1144,13,BBL10971,O'Neill B&B,4.0,Dingle,4.0,V92 YA89,52.13937,-10.26539,Mary O'Neill,6
1145,10,SCL15612,O'Neill Holiday Homes,4.0,Ardrahan,4.0,H91 FVF6,53.15617,-8.79096,Karen O'Neill,1
1146,10,SCL15681,Orchard View Holiday Home,4.0,Cootehill,4.0,H16 PY18,54.05297,-7.03907,Gerry Cunningham,1
1147,13,BBL23987,Orchid House,4.0,Fanore,4.0,H91 HW68,53.09954,-9.29913,Pat MacNamara,4
1148,13,BBL11394,Orley House,4.0,Drogheda,4.0,A92 Y043,53.70781,-6.33293,Brenda Phillips,3
1149,7,WSL34734,Osborne's Storehouse,3.0,Borris,3.0,R95 R2A4,52.6012,-6.8324,Eric Osborne,1
1150,13,BBL10910,O'Shea B&B,4.0,Cahersiveen,4.0,V23 CK72,51.94748,-10.22364,Linda O'Shea,4
1151,13,BBL11974,Palm Lodge,4.0,Mitchelstown,4.0,P67 EW29,52.2829,-8.27807,Mary O'Connell,3
1152,13,BBL11125,Palmgrove House,4.0,Listowel,4.0,V31 WR94,52.453,-9.43916,Joan Carmody,3
1153,7,WSL35393,Panorama House,3.0,Timoleague,3.0,P72 EY48,51.64438,-8.76707,Liam Ryan,3
1154,13,BBL11318,Park Lodge,4.0,Abbeyfeale,4.0,V94 Y162,52.37191,-9.31261,Tom Browne,4
1155,13,BBL10369,Park South,4.0,Doneraile,4.0,P51 TY84,52.22693,-8.52392,Eva Lane,3
1156,10,SCL15022,Park South Cottage,4.0,Doneraile,4.0,P51 TY84,52.22798,-8.52297,Eva Lane,1
1157,13,BBL11849,Perrymount Country Home,4.0,Inch,4.0,Y25 FY99,52.73678,-6.23931,Noreen Byrne,3
1158,10,SCL15244,Pine View,4.0,Mountcharles,4.0,F94 X9X2,54.66591,-8.16852,Eileen McElhinney,1
1159,13,BBL10400,PK Lodge,4.0,Skibbereen,4.0,P81 KX57,51.56013,9.23951,Pat O'Donovan,4
1160,7,WSL34827,Pod Umna,3.0,Portumna,3.0,H53 E953,53.09173,-8.21715,Richard Ridge,10
1161,13,BBL11475,Ponderosa,4.0,Louisburgh,4.0,F28 DK84,53.76308,-9.80191,Marian McNamara,3
1162,7,WSL41193,Portbeg Holiday Homes at Donegal Bay,3.0,Bundoran,3.0,F94 P308,54.47795,-8.30185,Geoffrey Leonard,23
1163,10,SCL15601,Portmagee Seaside Cottages,4.0,Portmagee,4.0,V23 XF90,51.89042,-10.33157,Elizabeth Lynch,1
1164,13,BBL10540,Portobello B&B,4.0,Dublin 8,4.0,D08 HE24,53.33197,-6.27325,Paul & Eileen Coughlin,3
1165,7,WSL34708,Portsalon Luxury Camping,3.0,Portsalon,3.0,F92 V8X2,55.21004,-7.65585,Helen Coll,5
1166,7,WSL34697,Pure Magic Achill,3.0,Achill Island,3.0,F28 HN27,54.00944,-10.02015,Francois Colussi,11
1167,13,BBL10475,Radharc an Oileain,4.0,Dungloe,4.0,F94 DV70,54.9472,-8.3616,Grace McCauley,3
1168,7,WSL40111,The Castle,3.0,Castletownshend,3.0,P81 NH72,51.52956,-9.17263,Sharon Poulter,10
1169,13,BBL11714,The Castle,4.0,Thurles,4.0,E41 X9D8,52.67229,-7.7164,Joan Duggan,4
1170,7,WSL36137,Rathgillen Farm,3.0,Nobber,3.0,A82 Y7N9,53.83308,-6.7409,Peter Corbally,3
1171,11,SCL15179,Rathmines (Dublin 6),4.0,Dublin 6,4.0,D06 YW93,53.32415,-6.27166,Deirdre Kennedy,2
1172,13,BBL10202,Rathmore House,4.0,Baltimore,4.0,P81 TD34,51.51283,-9.34282,Marguerite O'Driscoll,5
1173,13,BBL32486,Reades Farmhouse B&B,4.0,Mullinavat,4.0,X9I P681,52.39674,-7.18431,Margaret Reade,4
1174,7,WSL40708,Reddans Bar and B&B,3.0,Bettystown,3.0,A92 PY6N,53.69811,-6.24387,Marina Reddan,32
1175,13,BBL11050,Reeks View,4.0,Killarney,4.0,V93 T2TD,52.07056,-9.4661,Mary Devane,4
1176,13,BBL11022,River Meadows,4.0,Kenmare,4.0,V93 YP57,51.8785,-9.61025,Eileen Ryan,4
1177,10,SCL14986,Riverhaven Log Cabins,4.0,Boyle,4.0,F52 V291,54.00306,-8.19641,John Burke,5
